POSTAL_CODE,COUNTRY_CODE,latitude,longitude,station_code,date,day_flag,forecast_init_datetime,phrase_short,phrase_long,phrase_code,enhanced_phrase_code_short,enhanced_phrase_code_long,weather_icon,cloud_cover_avg,degree_days_cooling,degree_days_effective,degree_days_freezing,degree_days_growing,degree_days_heating,evapotranspiration_lwe_total,humidity_relative_avg,humidity_relative_max,humidity_relative_min,has_ice,ice_lwe_total,ice_probability,index_uv_avg,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_rain_total,minutes_of_snow_total,minutes_of_sun_total,has_precipitation,precipitation_lwe_total,precipitation_intensity_max,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_total,rain_probability,has_snow,snow_total,snow_lwe_total,snow_liquid_ratio_accuweather_avg,snow_probability,snow_drifting_intensity_max,snow_type_desc_predominant,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wetbulb_avg,temperature_wetbulb_max,temperature_wetbulb_min,temperature_wetbulb_globe_avg,temperature_wetbulb_globe_max,temperature_wetbulb_globe_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,thunderstorm_probability,wind_direction_avg,wind_direction_predominant,wind_gust_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_speed_avg,wind_speed_max,wind_speed_min
88036,US,32.760,-108.132,NM8026,2023-04-29,D,2023-04-20T16:04:08Z,Plenty of sun,Plenty of sun,600,1,1,1,1.00,0.00,0.63,0.00,7.75,0.58,5.33000,10.14,22.48,5.01,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.75,23.22,9.39,-15.41,-11.16,-20.01,15.84,21.76,6.98,19.93,24.38,10.12,16.12,21.39,8.04,5.64,8.17,2.19,11.78,14.94,7.41,17.65,23.22,8.23,0,264.0,0.0,255.0,10.73,8.12,5.81,3.58,4.47,2.24
88036,US,32.760,-108.132,NM8026,2023-05-01,D,2023-04-20T16:04:08Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,0.07,0.00,8.27,0.06,5.08000,12.42,21.33,8.16,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.27,22.89,11.19,-11.78,-10.29,-14.14,16.47,21.47,8.92,20.36,24.07,13.57,16.69,20.98,11.09,6.45,8.69,3.30,12.28,15.21,8.19,18.27,22.89,11.19,0,214.0,0.0,218.0,11.18,8.76,4.02,3.58,4.92,1.79
88036,US,32.760,-108.132,NM8026,2023-05-02,D,2023-04-20T16:04:08Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.16,0.00,0.00,8.49,0.00,5.59000,15.68,34.07,7.99,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.49,23.56,10.85,-9.31,-4.43,-13.76,16.81,22.22,8.88,19.27,23.66,10.34,16.18,21.33,8.56,7.01,9.16,4.53,12.46,15.62,8.28,18.49,23.56,10.85,0,252.0,0.0,262.0,14.30,11.56,8.05,5.36,6.26,3.13
88036,US,32.760,-108.132,NM8026,2023-05-03,D,2023-04-20T16:04:08Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,0.00,0.00,0.44,0.00,7.93,0.40,5.84000,13.33,33.99,5.53,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.93,22.56,10.84,-12.78,-4.47,-18.07,16.13,21.01,8.87,18.55,23.07,10.81,15.51,20.24,8.91,6.23,7.69,4.53,11.66,14.07,8.36,17.93,22.56,10.84,0,221.0,0.0,230.0,14.75,11.13,5.36,5.36,7.15,2.68
88036,US,32.760,-108.132,NM8026,2023-05-04,D,2023-04-20T16:04:08Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,2.00,0.00,1.05,0.00,7.33,1.00,5.08000,11.35,24.72,6.37,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,20,null,null,0.00000,20,null,0.0000,0.00000,0.00,0,None,None,null,17.33,21.61,10.68,-14.39,-8.83,-17.73,15.41,20.00,8.44,21.83,26.33,13.36,16.63,20.06,10.76,5.64,7.40,3.36,11.74,14.14,8.02,17.33,21.61,10.68,0,286.0,0.0,291.0,7.60,4.28,1.79,2.24,4.02,1.34
88036,US,32.760,-108.132,NM8026,2023-05-05,D,2023-04-20T16:04:08Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,0.00,0.00,8.33,0.00,4.57000,12.64,20.22,8.16,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,20,null,null,0.00000,20,null,0.0000,0.00000,0.00,0,None,None,null,18.33,23.63,9.98,-11.52,-11.04,-13.68,16.55,22.26,7.57,21.91,28.29,8.72,17.29,22.47,8.17,6.50,8.87,2.36,13.05,16.32,7.54,18.22,23.63,8.68,0,291.0,0.0,300.0,3.58,2.53,1.79,1.79,2.68,1.79
87116,US,35.061,-106.542,NMFP,2023-04-23,D,2023-04-20T16:04:08Z,A shower in the p.m.; breezy,"Some sun, then turning cloudy, turning breezy in the afternoon with a shower in spots",265,13461,13461,6,null,0.00,3.49,0.00,5.13,3.20,3.30000,30.63,59.19,18.32,null,0.00000,0,0.00,0,null,null,0,123,null,0.22860,Light,40,Rain,null,0.22860,40,null,0.0000,0.00000,0.00,0,None,None,null,15.13,20.00,5.89,-2.23,-1.22,-4.83,13.49,18.53,4.08,15.87,21.92,4.57,13.29,17.64,3.35,6.92,8.75,2.83,11.20,13.51,5.89,14.79,20.00,3.68,8,200.0,0.0,236.0,9.39,6.56,2.68,4.02,8.05,2.24
87116,US,35.061,-106.542,NMFP,2023-04-24,D,2023-04-20T16:04:08Z,Windy in the afternoon,"Times of sun and clouds; pleasant in the morning, then becoming windy",185,1857,1857,4,null,0.00,0.31,0.00,8.06,0.27,4.32000,25.72,53.01,14.88,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,11,null,null,0.00000,11,null,0.0000,0.00000,0.00,0,None,None,null,18.06,22.14,9.87,-1.88,0.89,-6.17,16.59,20.79,8.30,17.98,22.58,8.95,15.91,19.88,7.87,8.36,9.46,5.71,13.17,15.13,9.87,17.94,22.14,8.47,3,241.0,0.0,262.0,12.52,8.15,3.13,5.36,7.15,2.68
87116,US,35.061,-106.542,NMFP,2023-04-25,D,2023-04-20T16:04:08Z,Windy in the afternoon,Clouds and breaks of sun; windy in the afternoon,185,9715,9715,6,null,0.00,2.56,0.00,6.00,2.33,3.81000,29.74,49.95,11.18,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,16.00,21.27,9.45,-1.81,0.22,-11.39,14.43,19.75,7.76,16.64,19.88,9.54,14.06,18.74,7.64,7.51,8.28,5.06,11.91,13.78,9.16,15.89,21.27,8.08,6,280.0,0.0,274.0,8.94,6.87,3.13,4.47,8.05,2.68
87116,US,35.061,-106.542,NMFP,2023-04-29,D,2023-04-20T16:04:08Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,1.07,0.00,7.32,1.01,4.83000,20.90,56.28,7.20,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.32,22.22,9.82,-8.07,1.51,-15.40,15.66,20.69,8.33,20.37,24.10,9.03,16.08,20.52,7.27,6.84,7.87,5.99,12.37,14.58,9.54,17.18,22.22,8.15,0,212.0,0.0,104.0,8.05,6.57,2.24,2.68,4.02,0.89
87116,US,35.061,-106.542,NMFP,2023-04-30,D,2023-04-20T16:04:08Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,1.00,0.00,0.86,0.00,7.51,0.82,5.08000,15.69,33.30,5.16,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.51,22.38,9.90,-10.51,-5.59,-19.31,15.72,20.85,7.82,22.18,27.08,13.08,16.96,20.96,10.51,6.34,8.46,3.71,12.51,14.91,8.62,17.51,22.38,9.90,0,241.0,0.0,218.0,7.15,4.50,2.68,1.79,2.68,0.89
87116,US,35.061,-106.542,NMFP,2023-05-01,D,2023-04-20T16:04:08Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,0.54,0.00,7.83,0.50,4.57000,33.17,72.33,13.81,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,17.83,22.56,10.66,-0.53,5.89,-7.20,16.53,21.24,9.67,19.62,24.22,9.94,15.96,20.74,8.19,9.04,9.57,8.46,13.72,15.90,10.34,17.83,22.56,10.66,0,156.0,0.0,192.0,11.18,9.02,8.05,3.58,4.47,3.13
87116,US,35.061,-106.542,NMFP,2023-05-02,D,2023-04-20T16:04:08Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,0.61,0.00,7.79,0.54,5.33000,23.12,68.72,6.05,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,17.79,22.72,10.35,-7.18,4.85,-17.26,16.23,21.23,9.23,17.82,22.77,7.52,14.96,20.45,6.11,7.36,8.04,6.82,12.22,14.47,9.47,17.79,22.72,10.35,0,227.0,0.0,246.0,15.65,12.41,9.83,5.81,6.71,5.36
87116,US,35.061,-106.542,NMFP,2023-05-03,D,2023-04-20T16:04:08Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,0.26,0.00,8.08,0.25,5.08000,11.19,23.68,6.27,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.08,22.33,11.46,-13.21,-8.71,-18.29,16.24,20.83,9.28,21.30,24.76,14.26,16.97,20.32,11.83,6.10,8.11,3.77,12.14,14.59,8.63,18.08,22.33,11.46,0,225.0,0.0,199.0,12.96,7.30,3.13,3.13,5.81,1.34
87116,US,35.061,-106.542,NMFP,2023-05-04,D,2023-04-20T16:04:08Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,3.00,0.00,0.29,0.00,8.05,0.28,5.08000,8.69,21.53,3.34,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,7,null,null,0.00000,7,null,0.0000,0.00000,0.00,0,None,None,null,18.05,23.06,10.50,-18.17,-10.76,-24.78,16.14,21.52,8.17,22.51,26.57,13.81,17.41,21.56,11.19,5.54,7.81,2.89,11.98,14.80,7.69,18.05,23.06,10.50,0,281.0,0.0,289.0,7.15,3.91,2.24,1.79,3.58,0.89
87116,US,35.061,-106.542,NMFP,2023-05-05,D,2023-04-20T16:04:08Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,1.00,0.11,0.00,0.00,8.44,0.00,5.33000,12.54,14.40,11.15,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,7,null,null,0.00000,7,null,0.0000,0.00000,0.00,0,None,None,null,18.44,23.43,10.71,-11.18,-8.06,-15.64,16.67,22.12,8.21,22.92,27.36,12.97,17.71,22.01,10.44,6.69,9.46,2.13,13.00,16.47,7.36,18.44,23.43,10.71,0,29.0,0.0,6.0,5.36,3.12,1.34,1.79,2.68,1.34
88026,US,32.777,-108.153,NM8026,2023-04-26,D,2023-04-20T17:04:50Z,"Sunshine; breezy, pleasant","Mostly sunny, breezy and pleasant",65,873,873,2,null,0.00,2.57,0.00,6.09,2.24,5.08000,22.64,41.32,12.72,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,5,null,null,0.00000,5,null,0.0000,0.00000,0.00,0,None,None,null,16.09,21.04,9.44,-5.18,-3.11,-9.38,14.35,19.53,7.52,15.23,20.58,6.00,12.59,18.70,4.69,6.56,8.40,4.18,11.49,14.13,8.19,15.63,21.04,6.67,0,292.0,0.0,290.0,13.86,12.19,8.49,6.71,7.60,5.81
87503,US,35.691,-105.938,NMNM,2023-04-30,D,2023-04-20T17:04:50Z,Mostly sunny with a shower,Mostly sunny with a shower in spots,65,88,88,2,null,0.00,4.66,0.00,3.84,4.49,4.32000,20.29,36.32,8.66,null,0.00000,0,0.00,0,null,null,0,null,null,0.45720,Light,40,Rain,null,0.45720,40,null,0.0000,0.00000,0.00,0,None,None,null,13.84,19.86,4.56,-8.89,-6.09,-14.99,11.81,18.14,2.02,18.96,24.61,6.49,13.37,18.37,3.68,4.63,7.52,-0.10,10.26,13.39,4.56,13.76,19.86,3.61,8,265.0,0.0,231.0,8.05,4.51,2.68,1.79,3.13,0.89
88026,US,32.777,-108.153,NM8026,2023-04-27,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,0.81,0.00,7.59,0.74,5.08000,19.47,44.40,10.66,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.59,21.89,7.96,-6.54,-3.49,-10.94,15.92,20.51,5.97,18.92,23.65,7.88,15.56,19.84,5.93,7.02,9.22,3.30,12.39,15.19,7.96,17.46,21.89,6.28,0,293.0,0.0,276.0,12.52,9.48,4.92,4.47,5.81,2.68
88026,US,32.777,-108.153,NM8026,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,0.00,0.00,0.11,0.00,8.23,0.10,5.84000,13.19,28.67,7.08,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.23,23.53,10.19,-11.14,-7.31,-15.90,16.46,22.17,8.02,19.13,23.75,9.43,15.97,21.39,7.70,6.47,8.98,3.48,12.02,15.47,7.36,18.23,23.53,10.19,0,281.0,0.0,271.0,12.07,10.23,7.60,4.92,5.81,3.13
87113,US,35.188,-106.592,NMNV,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,2.00,0.00,0.84,0.00,7.54,0.79,5.33000,21.65,47.98,10.52,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.54,24.64,6.63,-5.33,-3.67,-9.81,15.92,23.49,4.60,21.69,26.84,10.74,16.90,22.67,8.14,7.12,10.39,2.54,12.86,17.04,6.63,17.54,24.64,6.63,0,268.0,0.0,330.0,12.07,5.79,1.34,2.68,5.81,0.45
87113,US,35.188,-106.592,NMNV,2023-04-27,D,2023-04-20T17:04:50Z,Times of clouds and sun,Times of clouds and sun,66,1027,1027,4,null,0.00,0.73,0.00,7.65,0.68,4.06000,31.12,70.67,11.54,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,17.65,24.81,6.98,-1.62,2.21,-8.07,16.28,23.64,5.58,19.89,24.53,10.96,16.61,22.73,8.39,8.36,10.33,4.94,13.21,16.98,6.98,17.65,24.81,6.98,0,304.0,0.0,317.0,12.07,7.19,1.34,3.13,6.26,0.45
87115,US,34.999,-106.537,NMFP,2023-04-27,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,2.57,0.00,5.97,2.36,4.32000,30.77,71.41,14.44,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,15.97,20.78,5.75,-2.51,0.96,-7.91,14.43,19.32,4.24,17.62,22.42,6.52,14.08,18.63,4.45,7.34,8.75,3.83,11.92,14.39,5.75,15.72,20.78,4.10,0,295.0,0.0,315.0,12.52,8.54,4.02,4.02,6.26,2.24
88026,US,32.777,-108.153,NM8026,2023-04-30,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.30,0.00,0.00,8.63,0.00,5.33000,11.97,29.49,4.80,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.63,23.89,10.53,-13.88,-6.64,-19.14,16.86,22.49,8.41,21.09,25.54,11.33,17.13,22.16,9.26,6.39,8.46,3.77,12.43,15.51,7.98,18.63,23.89,10.53,0,253.0,0.0,245.0,9.83,7.78,5.81,3.13,4.02,2.24
87503,US,35.691,-105.938,NMNM,2023-04-26,D,2023-04-20T17:04:50Z,Mainly cloudy,Mainly cloudy,64,6805,6805,6,null,0.00,9.68,0.00,0.00,9.40,2.79000,33.99,55.99,22.37,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,8.93,14.08,2.49,-5.49,-5.47,-7.67,6.77,12.13,0.26,15.07,20.16,7.11,9.48,14.17,4.32,2.85,5.47,-0.39,7.38,10.52,2.49,8.82,14.08,2.49,6,271.0,0.0,263.0,1.79,1.29,0.00,1.34,1.79,0.00
87113,US,35.188,-106.592,NMNV,2023-04-26,D,2023-04-20T17:04:50Z,Partly sunny,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,4.99,0.00,3.58,4.75,3.05000,26.72,38.75,19.25,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,13.58,18.07,8.22,-4.27,-5.08,-6.09,11.69,16.44,6.11,16.41,19.81,10.91,12.74,17.17,8.41,5.52,7.64,3.01,10.59,13.12,8.22,13.45,18.07,7.75,2,265.0,0.0,274.0,4.92,3.68,1.34,2.24,2.68,1.34
87115,US,34.999,-106.537,NMFP,2023-04-28,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,2.08,0.00,6.40,1.93,4.83000,22.26,49.02,11.93,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,16.40,21.50,8.53,-5.78,-1.61,-10.32,14.68,20.05,6.72,19.09,22.61,12.23,15.13,19.49,9.66,6.61,8.69,4.24,11.94,14.77,8.53,16.40,21.50,8.53,0,286.0,0.0,322.0,11.18,7.50,1.79,3.58,5.81,0.45
87115,US,34.999,-106.537,NMFP,2023-04-26,D,2023-04-20T17:04:50Z,Partly sunny,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,5.49,0.00,3.11,5.22,3.30000,25.40,36.03,18.64,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,7,null,null,0.00000,7,null,0.0000,0.00000,0.00,0,None,None,null,13.11,17.47,7.92,-5.37,-6.32,-7.11,11.14,15.76,5.71,16.53,23.68,10.05,12.18,17.37,7.61,5.04,7.17,2.48,10.22,12.99,7.89,12.87,17.47,7.06,0,332.0,0.0,71.0,7.15,3.54,0.89,2.24,4.02,0.89
87503,US,35.691,-105.938,NMNM,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,4.00,0.00,6.01,0.00,2.82,5.51,4.57000,31.42,50.20,18.91,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,12.82,18.18,3.70,-3.17,-2.66,-6.74,10.98,16.64,1.44,15.28,18.89,7.19,11.12,15.92,4.40,5.37,8.28,0.26,9.90,13.20,3.70,12.53,18.18,3.70,0,285.0,0.0,289.0,12.07,8.19,2.68,4.02,6.71,0.89
87503,US,35.691,-105.938,NMNM,2023-04-27,D,2023-04-20T17:04:50Z,Some sunshine,Some sunshine,63,1027,1027,3,null,0.00,5.91,0.00,2.81,5.52,3.30000,41.31,84.38,24.29,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,12.81,18.84,2.67,-0.34,0.29,-2.60,11.22,17.48,1.20,14.48,20.41,3.01,10.79,17.23,1.49,6.36,9.39,1.84,10.28,14.52,2.67,12.12,18.84,0.64,0,320.0,0.0,309.0,9.39,7.38,3.58,3.13,4.47,2.24
88026,US,32.777,-108.153,NM8026,2023-04-23,D,2023-04-20T16:04:08Z,Some sun; breezy in the p.m.,Partly sunny and pleasant; breezy in the afternoon,63,3637,3637,3,null,2.01,0.00,0.00,10.34,0.00,5.08000,15.85,29.54,10.82,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,2,null,null,0.00000,2,null,0.0000,0.00000,0.00,0,None,None,null,20.34,23.09,12.05,-6.22,-5.11,-9.67,18.85,21.78,10.08,21.73,25.35,13.30,18.62,20.97,11.27,8.37,9.51,4.94,14.22,15.78,9.41,20.34,23.09,12.05,0,206.0,0.0,234.0,12.07,7.89,2.68,4.47,5.81,2.24
88026,US,32.777,-108.153,NM8026,2023-04-24,D,2023-04-20T16:04:08Z,Sunny; breezy in the p.m.,Sunny and pleasant; breezy in the afternoon,69,51,51,1,4.00,1.11,0.00,0.00,9.44,0.00,5.84000,15.20,26.32,10.76,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,19.44,23.71,10.69,-7.34,-7.72,-8.83,17.83,22.41,8.50,20.58,24.32,11.48,17.55,21.39,9.50,7.68,9.51,3.53,13.34,15.82,7.91,19.44,23.71,10.69,0,250.0,0.0,253.0,16.54,11.91,5.36,4.92,6.71,2.24
88026,US,32.777,-108.153,NM8026,2023-04-25,D,2023-04-20T16:04:08Z,Windy in the afternoon,Mostly sunny; windy in the afternoon,185,322,322,2,null,0.00,0.99,0.00,7.46,0.87,5.33000,27.12,48.90,18.62,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,5,null,null,0.00000,5,null,0.0000,0.00000,0.00,0,None,None,null,17.46,22.43,8.45,-1.54,-1.61,-3.89,15.97,21.24,6.63,17.98,21.53,7.69,15.05,19.93,5.92,8.22,10.57,4.12,12.93,16.03,8.45,17.30,22.43,6.60,0,264.0,0.0,263.0,19.22,14.14,7.60,5.81,8.05,3.13
88026,US,32.777,-108.153,NM8026,2023-04-29,D,2023-04-20T16:04:08Z,Plenty of sun,Plenty of sun,600,1,1,1,1.00,0.00,0.63,0.00,7.75,0.58,5.33000,10.14,22.48,5.01,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.75,23.22,9.39,-15.41,-11.16,-20.01,15.84,21.76,6.98,19.93,24.38,10.12,16.12,21.39,8.04,5.64,8.17,2.19,11.78,14.94,7.41,17.65,23.22,8.23,0,264.0,0.0,255.0,10.73,8.12,5.81,3.58,4.47,2.24
88026,US,32.777,-108.153,NM8026,2023-05-01,D,2023-04-20T16:04:08Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,0.07,0.00,8.27,0.06,5.08000,12.42,21.33,8.16,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.27,22.89,11.19,-11.78,-10.29,-14.14,16.47,21.47,8.92,20.36,24.07,13.57,16.69,20.98,11.09,6.45,8.69,3.30,12.28,15.21,8.19,18.27,22.89,11.19,0,214.0,0.0,218.0,11.18,8.76,4.02,3.58,4.92,1.79
88026,US,32.777,-108.153,NM8026,2023-05-02,D,2023-04-20T16:04:08Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.16,0.00,0.00,8.49,0.00,5.59000,15.68,34.07,7.99,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.49,23.56,10.85,-9.31,-4.43,-13.76,16.81,22.22,8.88,19.27,23.66,10.34,16.18,21.33,8.56,7.01,9.16,4.53,12.46,15.62,8.28,18.49,23.56,10.85,0,252.0,0.0,262.0,14.30,11.56,8.05,5.36,6.26,3.13
88026,US,32.777,-108.153,NM8026,2023-05-03,D,2023-04-20T16:04:08Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,0.00,0.00,0.44,0.00,7.93,0.40,5.84000,13.33,33.99,5.53,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.93,22.56,10.84,-12.78,-4.47,-18.07,16.13,21.01,8.87,18.55,23.07,10.81,15.51,20.24,8.91,6.23,7.69,4.53,11.66,14.07,8.36,17.93,22.56,10.84,0,221.0,0.0,230.0,14.75,11.13,5.36,5.36,7.15,2.68
88026,US,32.777,-108.153,NM8026,2023-05-04,D,2023-04-20T16:04:08Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,2.00,0.00,1.05,0.00,7.33,1.00,5.08000,11.35,24.72,6.37,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,20,null,null,0.00000,20,null,0.0000,0.00000,0.00,0,None,None,null,17.33,21.61,10.68,-14.39,-8.83,-17.73,15.41,20.00,8.44,21.83,26.33,13.36,16.63,20.06,10.76,5.64,7.40,3.36,11.74,14.14,8.02,17.33,21.61,10.68,0,286.0,0.0,291.0,7.60,4.28,1.79,2.24,4.02,1.34
88026,US,32.777,-108.153,NM8026,2023-05-05,D,2023-04-20T16:04:08Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,0.00,0.00,8.33,0.00,4.57000,12.64,20.22,8.16,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,20,null,null,0.00000,20,null,0.0000,0.00000,0.00,0,None,None,null,18.33,23.63,9.98,-11.52,-11.04,-13.68,16.55,22.26,7.57,21.91,28.29,8.72,17.29,22.47,8.17,6.50,8.87,2.36,13.05,16.32,7.54,18.22,23.63,8.68,0,291.0,0.0,300.0,3.58,2.53,1.79,1.79,2.68,1.79
87115,US,34.999,-106.537,NMFP,2023-04-23,D,2023-04-20T16:04:08Z,A shower in the p.m.; breezy,"Some sun, then turning cloudy, turning breezy in the afternoon with a shower in spots",265,13461,13461,6,null,0.00,3.49,0.00,5.13,3.20,3.30000,30.63,59.19,18.32,null,0.00000,0,0.00,0,null,null,0,123,null,0.22860,Light,40,Rain,null,0.22860,40,null,0.0000,0.00000,0.00,0,None,None,null,15.13,20.00,5.89,-2.23,-1.22,-4.83,13.49,18.53,4.08,15.87,21.92,4.57,13.29,17.64,3.35,6.92,8.75,2.83,11.20,13.51,5.89,14.79,20.00,3.68,8,200.0,0.0,236.0,9.39,6.56,2.68,4.02,8.05,2.24
87115,US,34.999,-106.537,NMFP,2023-04-24,D,2023-04-20T16:04:08Z,Windy in the afternoon,"Times of sun and clouds; pleasant in the morning, then becoming windy",185,1857,1857,4,null,0.00,0.31,0.00,8.06,0.27,4.32000,25.72,53.01,14.88,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,11,null,null,0.00000,11,null,0.0000,0.00000,0.00,0,None,None,null,18.06,22.14,9.87,-1.88,0.89,-6.17,16.59,20.79,8.30,17.98,22.58,8.95,15.91,19.88,7.87,8.36,9.46,5.71,13.17,15.13,9.87,17.94,22.14,8.47,3,241.0,0.0,262.0,12.52,8.15,3.13,5.36,7.15,2.68
